age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,class
-0.164266104584,0.508073435081,-0.0738774607388,-0.410454914105,-0.0168104401681,0.00489043342953,-0.56602521566,-0.152842291528,-0.326144658261,0.102823859028,0.405441274054,-0.0612251876033,-0.0366046883252,-0.0467507391602,-0.021703163017,0.146943891469,0
-0.120148457525,0.235346162353,-0.0738774607388,-0.0771215807712,-0.0168104401681,0.0451851945737,0.43397478434,0.847157708472,-0.326144658261,-0.163842807638,0.223623092236,-0.0145519006123,-0.0366046883252,0.343157517721,0.138296836983,-0.853056108531,0
-0.0907366928191,-0.0373811103738,0.426122539261,0.256211752562,-0.0168104401681,-0.000975259648415,0.43397478434,-0.152842291528,-0.326144658261,0.00282385902824,-0.503649635036,-0.0261374683051,-0.0366046883252,0.332836416803,0.018296836983,-0.853056108531,0
-0.164266104584,-0.0373811103738,-0.0738774607388,0.256211752562,-0.0168104401681,0.000715992817995,0.43397478434,0.847157708472,0.673855341739,-0.430509474305,0.041804910418,-0.0215032412279,0.0246198014707,-0.0467507391602,-0.021703163017,0.146943891469,0
0.262204483651,-0.310108383101,-0.0738774607388,-0.0771215807712,-0.0168104401681,-0.0190958217885,0.43397478434,-0.152842291528,0.673855341739,-0.363842807638,0.223623092236,-0.0125658032935,-0.0366046883252,-0.0467507391602,-0.021703163017,0.146943891469,0
-0.0907366928191,-0.0373811103738,0.426122539261,0.256211752562,-0.0168104401681,-0.00906911073766,-0.56602521566,-0.152842291528,-0.326144658261,0.236157192362,-0.230922362309,-0.040702181976,-0.0161965250599,0.156230912216,0.098296836983,-0.853056108531,0
-0.0760308104662,0.144437071444,-0.0738774607388,0.256211752562,-0.0168104401681,-0.0149750717315,0.43397478434,-0.152842291528,-0.326144658261,-0.0638428076384,0.223623092236,0.0255010619829,-0.0366046883252,0.332836416803,0.058296836983,-0.519722775197,0
-0.0319131634074,0.417164344172,-0.0738774607388,-0.0771215807712,-0.0168104401681,-0.017122693911,0.43397478434,-0.152842291528,-0.326144658261,-0.330509474305,0.223623092236,-0.0373920197781,-0.0161965250599,-0.0467507391602,-0.021703163017,0.146943891469,0
-0.00250139870148,-0.219199292192,-0.0738774607388,0.256211752562,-0.0168104401681,-0.016129418653,0.43397478434,-0.152842291528,0.673855341739,-0.0638428076384,0.223623092236,-0.0685075444388,-0.0161965250599,-0.0467507391602,-0.021703163017,0.146943891469,0
0.0269103660044,0.235346162353,-0.0738774607388,-0.410454914105,-0.0168104401681,-0.0202770139873,0.43397478434,0.847157708472,-0.326144658261,0.0361571923616,-0.503649635036,0.0162326078287,-0.0366046883252,0.122974031482,0.058296836983,-0.853056108531,0
-0.0319131634074,0.235346162353,-0.0738774607388,-0.0771215807712,-0.0168104401681,0.106727992657,0.43397478434,-0.152842291528,0.673855341739,0.136157192362,0.223623092236,0.00299195903687,-0.0366046883252,-0.0467507391602,-0.021703163017,0.146943891469,0
0.0269103660044,-0.40101747401,-0.0738774607388,-0.0771215807712,-0.0168104401681,-0.0155522451922,0.43397478434,-0.152842291528,-0.326144658261,0.0361571923616,-0.503649635036,-0.0499706361303,-0.0161965250599,-0.0467507391602,-0.021703163017,0.146943891469,0
-0.0760308104662,0.417164344172,-0.0738774607388,0.256211752562,-0.0168104401681,-0.00421011555639,-0.56602521566,-0.152842291528,-0.326144658261,-0.0971761409718,-0.412740544127,0.0211978511256,-0.0161965250599,-0.0467507391602,-0.021703163017,0.146943891469,0
-0.311324928113,0.326255253263,0.426122539261,-0.0771215807712,-0.0168104401681,-0.0123576572001,-0.56602521566,-0.152842291528,-0.326144658261,0.469490525695,-0.503649635036,-0.000980235600666,-0.0366046883252,-0.0467507391602,-0.021703163017,0.146943891469,1
-0.149560222231,-0.310108383101,-0.0738774607388,-0.0771215807712,-0.0168104401681,-0.0142636718845,0.43397478434,0.847157708472,-0.326144658261,0.436157192362,-0.1400132714,-0.0579150254054,-0.0366046883252,0.23077219662,0.018296836983,-0.853056108531,0
-0.0172072810544,-0.0373811103738,-0.0738774607388,0.256211752562,-0.0168104401681,-0.0164918298958,-0.56602521566,0.847157708472,-0.326144658261,0.436157192362,-0.412740544127,-0.0248134034259,-0.0161965250599,-0.0467507391602,-0.021703163017,0.146943891469,0
